YEAR_MONTH,SECTOR_CODE,VOLUME,VALUE,WHO_ATC_CODE,MUNICIPALITY
202010,P,34,8501.41,A10AD05,Sønderborg
202010,P,1,702.0,A10BD08,Høje-Taastrup
202010,P,10,167.0,A10BA02,Ishøj
202010,P,18,4574.86,A10AD05,Hjørring
202010,P,109,76446.59,A10BJ02,Sønderborg
202010,P,5,7809.2,A10BJ02,Roskilde
202010,P,7,2073.12,A10AB05,Slagelse
202010,P,32,8486.4,A10AC01,Vesthimmerland
202010,P,13,9958.0,A10BJ06,Vejle
202010,P,2,530.4,A10AC01,Odder
202010,P,13,3442.66,A10AB05,Favrskov
202009,P,7,2374.4,A10AE04,Albertslund
202009,P,6,141.0,A10BA02,Egedal
202010,P,1,41.0,A10BB12,Kalundborg
202010,P,99,64071.23,A10BJ06,Bornholm
202010,P,-2,-2289.76,A10BK01,Bornholm
202010,P,3,767.22,A10AD05,Helsingør
202010,P,-1,-176.0,A10AC01,Randers
202010,P,3,2307.9,A10BH04,Odense
202010,P,22,4884.0,A10BD08,Aalborg
202010,P,56,9897.44,A10AB05,Haderslev
202010,P,27,8531.46,A10BK01,Kolding
202010,P,2,1360.96,A10BH05,Odsherred
202010,P,1,382.15,A10AE05,Tårnby
202010,P,-3,-994.08,A10BH01,Vejle
202010,P,6,4578.0,A10BJ06,Herlev
202010,P,1,763.0,A10BJ06,Ikast-Brande
202010,P,1,222.0,A10BD08,Brønderslev
202010,P,588,5885.8,A10BA02,Ringkøbing-Skjern
202010,P,-1,-906.0,A10BD08,Tårnby
202010,P,1,340.5,A10BK03,Gentofte
202010,P,3,162.0,A10BB12,Odsherred
202010,P,11,3736.57,A10BK03,Varde
202010,P,5,953.4,A10BB07,Fredericia
202010,P,5,55.8,A10BB12,Fredensborg
202010,P,3,2834.91,A10BK01,Kolding
202010,P,12,2794.38,A10BD08,Kolding
202010,P,86,1464.81,A10BA02,Aabenraa
202010,P,-2,-1468.28,A10BD08,Tårnby
202010,P,9,7126.3,A10AE56,Silkeborg
202010,P,4,1034.68,A10AB05,Greve
202010,P,17,17118.83,A10BK03,Holbæk
202010,P,1,320.43,A10BK01,Mariagerfjord
202010,P,9,5626.35,A10BJ06,Greve
202010,P,9,135.0,A10BA02,Lemvig
202010,P,455,5772.96,A10BA02,Vordingborg
202010,P,6,2081.58,A10BD20,Hvidovre
202010,S,18,4023.0,A10AE04,Roskilde
202010,P,7,7229.59,A10BK01,Gentofte
202010,P,18,6173.9,A10BK03,Roskilde
202010,P,635,6307.75,A10BA02,Glostrup
202010,P,3,1407.84,A10AE06,Sorø
202010,P,-4,-3949.36,A10BD15,Holbæk
202010,P,1,880.2,A10BD08,Hørsholm
202010,P,1,231.46,A10BD08,Mariagerfjord
202010,P,1,799.39,A10BD07,Holstebro
202010,P,5,7773.24,A10BJ02,Hvidovre
202010,P,8,2678.4,A10BK02,Haderslev
202010,P,2,80.88,A10BB12,Dragør
202010,P,6,6779.94,A10BK01,Odder
202010,P,8,1845.68,A10BD07,København
202010,P,11,461.32,A10BB12,Frederiksberg
202010,P,75,36004.5,A10AE04,Herning
202010,P,5,7533.55,A10BJ02,Solrød
202010,P,1,131.0,A10BX02,Syddjurs
202010,P,4,2472.44,A10BJ06,Silkeborg
202010,P,38,9883.42,A10AB05,Frederikssund
202010,P,13,7489.04,A10AE04,Vejle
202010,P,4,3212.4,A10BD07,Skanderborg
202010,P,8,5241.44,A10BJ05,Favrskov
202010,P,1,235.9,A10BD07,Favrskov
202010,P,7,4855.69,A10BJ06,Fredericia
202010,P,2,1610.64,A10BH03,Gladsaxe
202010,P,1,355.27,A10BH02,Horsens
202010,P,2,621.58,A10BH01,København
202010,P,1,206.25,A10AC01,Kalundborg
202010,P,42,6890.99,A10AB05,Høje-Taastrup
202010,P,3,977.2,A10BD20,Odense
202010,P,1,215.14,A10AE06,Fredensborg
202010,P,61,1030.9,A10BA02,Viborg
202010,P,64,44850.51,A10BJ02,Holstebro
202010,P,7,3410.75,A10AE06,Viborg
202010,P,2,473.3,A10BD07,Guldborgsund
202010,P,17,5788.5,A10BK03,Horsens
202010,P,4,2304.32,A10AE04,Aabenraa
202010,P,9,2344.85,A10AB05,Ringkøbing-Skjern
202010,P,19,6346.0,A10AE04,Herning
202010,P,7,2343.6,A10BK02,Vordingborg
202010,P,18,14409.78,A10BD07,Viborg
202010,P,5,2455.0,A10AD05,Bornholm
202010,P,-4,-193.2,A10BB12,Tårnby
202010,P,2,310.0,A10BB01,Vejen
202010,P,1,442.35,A10AE06,Halsnæs
202010,P,2,476.16,A10AC01,Lyngby-Taarbæk
202010,P,1,1144.88,A10BK01,Ballerup
202010,P,4,1471.52,A10AD05,Viborg
202010,P,2,3495.0,A10BJ02,Sorø
202010,P,13,3473.05,A10AB05,Vesthimmerland
202010,P,9,8471.91,A10BH01,Glostrup
202010,P,1,336.74,A10BK03,København
202010,P,7,4032.56,A10AE04,Lemvig
202010,P,91,63882.0,A10BJ06,Hjørring
202010,P,1,206.25,A10AC01,Hedensted
202010,P,85,55002.52,A10BJ06,Rødovre
202010,P,0,-85.67,A10BJ05,Guldborgsund
202010,P,12,3710.04,A10BH05,Assens
202010,P,44,7776.56,A10AB05,Guldborgsund
202010,P,3,900.66,A10BH01,Haderslev
202010,P,1,261.85,A10AD05,Mariagerfjord
202010,P,117,2398.5,A10BA02,København
202010,P,-2,-662.72,A10BH01,Svendborg
202010,P,33,8396.52,A10AC01,Varde
202010,P,2,1526.0,A10BJ06,Holbæk
202010,P,3,5242.0,A10BJ02,Køge
202010,P,11,7542.0,A10BD08,Silkeborg
202010,P,29,18129.35,A10BJ06,Holbæk
202010,P,7,4032.56,A10AE04,Lyngby-Taarbæk
202010,P,3,714.39,A10BD07,Vesthimmerland
202010,P,1,922.17,A10BD20,Aalborg
202010,P,-2,-688.0,A10BK03,Fredensborg
202010,P,1,332.1,A10BH01,Fredericia
202010,P,11,6194.43,A10AE06,Næstved
202010,P,9,2675.61,A10AD01,Aalborg
202010,P,9,8450.18,A10BH01,Vordingborg
202010,P,46,943.0,A10BA02,Ringsted
202010,P,10,193.0,A10BA02,Furesø
202010,P,2,1600.0,A10BD07,Faaborg-Midtfyn
202010,P,659,8350.65,A10BA02,Frederikshavn
202010,P,2,1972.0,A10BD20,Frederikshavn
202010,P,1,215.14,A10AE06,Skanderborg
202010,P,3,2289.0,A10BJ06,Odsherred
202010,P,2,594.58,A10AD01,Frederikssund
202010,P,3,33.48,A10BB12,Gentofte
202010,P,13,19745.15,A10BJ02,Helsingør
202010,P,1,286.0,A10AD05,Holbæk
202010,P,11,2442.0,A10BD08,Roskilde
202010,P,3,843.0,A10BD08,Kolding
202010,P,4,4135.9,A10BK01,Albertslund
202010,P,9,2810.43,A10BK01,Other
202010,P,1,280.23,A10BH01,Køge
202010,P,20,3071.86,A10AB05,Lyngby-Taarbæk
202010,P,22,5500.2,A10AD05,Næstved
202010,P,9,2386.08,A10AC01,Fredericia
202010,P,5,3450.0,A10BD08,Vejle
202010,P,15,11490.0,A10BJ06,Hjørring
202010,P,44,7222.08,A10AB05,Morsø
202010,P,3,1957.77,A10BJ05,Frederikshavn
202010,P,15,3421.2,A10BD07,København
202010,P,13,4476.0,A10BD20,Odense
202010,P,17,5817.66,A10BH02,Guldborgsund
202010,P,24,24754.27,A10BK03,Ringsted
202010,P,17,3004.58,A10AB05,Fredensborg
202010,P,14,2673.3,A10AB05,Færøerne
202010,P,28,4626.36,A10AB05,Faxe
202010,P,34,23782.87,A10BJ02,Helsingør
202010,P,17,11089.23,A10BJ06,København
202010,P,3,1027.19,A10BK03,Faxe
202010,P,-1,-1049.4,A10BD20,Hvidovre
202010,P,2,557.81,A10AB05,Herning
202010,P,2,2254.27,A10BK01,Frederikshavn
202010,P,2,1383.8,A10BD08,Horsens
202010,P,100,48006.0,A10AE04,Kolding
202010,P,-2,-82.0,A10BB12,Lejre
202010,P,2,1480.14,A10BJ06,Skanderborg
202010,P,4,2034.98,A10AD05,København
202010,P,-1,-234.27,A10BD08,Slagelse
202010,P,63,64963.79,A10BK03,Kolding
202010,P,6,6055.26,A10BD20,Tønder
202010,P,2,618.34,A10BH05,Fanø
202010,P,2,3482.0,A10BJ02,Gentofte
202010,P,10,416.5,A10BA02,Thisted
202010,P,1,114.74,A10AB01,Glostrup
202010,P,1,1034.0,A10BK03,Hvidovre
202010,P,2,439.82,A10BD13,Halsnæs
202010,P,7,1225.77,A10AB05,Frederikssund
202010,P,2,640.86,A10BK01,Hedensted
202010,P,17,348.5,A10BA02,Frederikssund
202010,P,3,2400.0,A10BD07,Kolding
202010,P,3,5223.0,A10BJ02,København
202010,P,1,354.49,A10AB05,Ishøj
202010,P,27,6976.83,A10AB05,Hvidovre
202010,P,40,18419.45,A10AE06,Faaborg-Midtfyn
202010,P,2,462.92,A10BD08,København
202010,P,1,874.27,A10BD08,Lolland
202010,P,3,144.0,A10BB12,København
202010,P,3,702.0,A10AD05,Hjørring
202010,P,1,563.13,A10AE06,Holbæk
202010,P,3,983.0,A10BK01,Randers
202010,P,6,1002.72,A10AB05,Bornholm
202010,P,11,3736.57,A10BK03,Haderslev
202010,P,2,708.98,A10AB05,Middelfart
202010,P,-1,-220.33,A10AC01,Nordfyn
202010,P,3,821.0,A10BH01,Nordfyn
202010,P,6,5724.0,A10BK01,Vesthimmerland
202010,P,5,3507.93,A10BJ06,Svendborg
202010,P,79,55575.0,A10BJ06,Billund
202010,P,31,32034.19,A10BK01,Odense
202010,P,1,803.1,A10BD07,Faaborg-Midtfyn
202010,P,9,9020.18,A10BK03,Rudersdal
202010,P,2,2003.96,A10BD20,Mariagerfjord
202010,P,1,382.15,A10AE05,Slagelse
202010,P,3,1085.85,A10BD15,Albertslund
202010,P,2,1311.34,A10BJ05,København
202010,P,1,495.99,A10AD05,Ærø
202010,P,46,621.0,A10BA02,Haderslev
202010,P,20,4440.0,A10BD08,Herlev
202010,P,3,2153.49,A10BJ06,Herlev
202010,P,2,698.68,A10BD15,Syddjurs
202010,P,54,14044.86,A10AB05,Thisted
202010,P,11,7630.37,A10BJ06,Herlev
202010,P,1,1018.11,A10BD15,Hillerød
202010,P,7,6614.79,A10BK01,Skive
202010,P,12,306.0,A10BA02,Frederiksberg
202010,P,3,718.83,A10AD05,Esbjerg
202010,P,2,1504.2,A10BJ01,Aabenraa
202010,P,62,27479.49,A10AE06,Næstved
202010,P,8,273.0,A10BB09,Ballerup
202010,P,7,10932.88,A10BJ02,Herning
202010,P,-3,-948.0,A10BK01,Vejle
202010,P,2,3116.42,A10BJ02,Gladsaxe
202010,P,37,12676.47,A10BK03,Fredericia
202010,P,2,3013.42,A10BJ02,Frederiksberg
202010,P,-1,-332.1,A10BH01,Aabenraa
202010,P,24,16797.73,A10BJ02,København
202010,P,48,21326.13,A10AE06,Hvidovre
202010,P,-1,-986.0,A10BD20,Næstved
202010,P,2,280.0,A10BG03,Helsingør
202010,P,36,25328.34,A10BJ06,Næstved
202010,P,-1,-1143.0,A10BD15,Bornholm
202010,P,14,9142.12,A10BJ06,Billund
202010,P,3,1004.4,A10BK02,Favrskov
202010,P,5,169.5,A10BB09,Other
202010,P,4,55.8,A10BA02,Nordfyn
202010,P,6,250.62,A10BB12,København
202010,P,1,800.0,A10BD07,Ringkøbing-Skjern
202010,P,2,1592.0,A10AE56,Skive
202010,P,11,10394.67,A10BK01,Fredensborg
202010,P,16,656.0,A10BB12,Esbjerg
202010,P,1,1006.0,A10BD20,København
202010,P,50,22764.04,A10AE06,København
202010,P,1,874.27,A10BD08,Tønder
202010,P,15,3377.61,A10AE06,Aalborg
202010,P,1,152.27,A10AB05,Syddjurs
202010,P,7,4344.44,A10BJ06,Billund
202010,P,2,82.0,A10BB12,Mariagerfjord
202010,P,119,30948.31,A10AB05,Hjørring
202010,P,91,1547.76,A10BA02,Mariagerfjord
202010,P,4,1264.0,A10BK01,Hillerød
202010,P,1,238.08,A10AC01,Gladsaxe
202010,P,0,0.0,A10BD15,København
202010,P,1,1018.11,A10BD15,Ikast-Brande
202010,P,5,4635.0,A10BH01,Gladsaxe
202010,P,2,2023.3,A10BD20,Brøndby
202010,P,122,85644.0,A10BJ06,Silkeborg
202010,P,1,903.85,A10BD11,Hjørring
202010,P,4,58.0,A10BB12,Helsingør
202010,P,3,1129.47,A10AE04,Syddjurs
202010,P,51,673.0,A10BA02,Guldborgsund
202010,P,1,726.73,A10BD07,Ballerup
202010,P,1,459.8,A10BH02,Køge
202010,P,5,1551.54,A10BH01,Ikast-Brande
202010,P,1,763.0,A10BJ06,Favrskov
202010,P,6,9252.0,A10BJ02,Herning
202010,P,26,6313.83,A10AB01,Varde
202010,P,3,456.3,A10AB05,København
202010,P,27,6175.92,A10BD07,Varde
202010,P,18,16924.84,A10BH01,Tårnby
202010,P,12,12365.6,A10BK03,Solrød
202010,P,-1,-13.95,A10BA02,Greve
202010,P,10,2328.65,A10BD08,Horsens
202010,P,26,6895.2,A10AC01,København
202010,P,26,27270.96,A10BJ02,Sønderborg
202010,P,1,1882.02,A10BJ02,Vordingborg
202010,P,1,230.71,A10BD07,Hedensted
202010,P,17,10543.6,A10BJ06,Kerteminde
202010,P,15,5088.0,A10AE04,Vallensbæk
202010,P,10,205.0,A10BA02,Middelfart
202010,P,163,42416.77,A10AB05,Frederikshavn
202010,P,74,12189.46,A10AB05,Sønderborg
202010,P,2,594.58,A10AD01,Herning
202010,P,1,905.0,A10AE06,Faxe
202010,P,5,1688.1,A10AB05,Furesø
202010,P,3,1320.0,A10AD05,Roskilde
202010,P,2,257.16,A10BX02,Tønder
202010,P,-1,-1042.58,A10BD20,Aabenraa
202010,P,50,1025.0,A10BA02,Morsø
202010,P,3,4685.52,A10BJ02,København
202010,P,8,7416.0,A10BH01,Brønderslev
202010,P,230,161460.0,A10BJ06,Bornholm
202010,P,121,78392.55,A10BJ06,Roskilde
202010,P,81,18545.52,A10BD07,Esbjerg
202010,P,18,6105.6,A10AE04,Hillerød
202010,P,10,111.6,A10BB12,Tårnby
202010,P,22,10561.32,A10AE04,Brøndby
202010,P,1,269.33,A10AB01,Ikast-Brande
202010,P,1,334.88,A10BD20,Slagelse
202010,P,2,304.2,A10AB05,Odder
202010,P,-1,-351.01,A10BD20,Aabenraa
202010,P,-1,-324.32,A10BK03,Lyngby-Taarbæk
202010,P,1,126.0,A10BX02,Haderslev
202010,P,4,1307.4,A10AE04,Hjørring
202010,P,-5,-99.0,A10BB12,Frederiksberg
202010,P,1,254.44,A10AC01,Egedal
202010,P,2,1810.0,A10AE06,Langeland
202010,P,2,632.0,A10BK01,Hedensted
202010,P,9,8161.47,A10AE56,Rødovre
202010,P,-3,-1096.44,A10BD15,Tårnby
202010,P,1,763.0,A10BJ06,Faaborg-Midtfyn
202010,P,1,635.53,A10BJ06,København
202010,P,9,1504.08,A10AB05,Vejle
202010,P,3,456.3,A10AB05,Mariagerfjord
202010,P,32,10946.99,A10BK03,Slagelse
202010,P,3,1020.0,A10BD20,Sorø
202010,P,47,49281.89,A10BJ02,København
202010,P,3,162.0,A10BB12,Høje-Taastrup
202010,P,4,2820.92,A10BJ02,Solrød
202010,P,1,1558.21,A10BJ02,Kolding
202010,P,1,763.0,A10BJ06,Halsnæs
202010,P,18,234.0,A10BA02,Faaborg-Midtfyn
202010,P,0,0.0,A10BK01,Varde
202010,P,3,144.0,A10BB12,Køge
202010,P,36,16111.56,A10AE06,Fredericia
202010,P,4,192.0,A10BB12,Horsens
202010,P,7,5362.0,A10BJ06,Rudersdal
202010,P,6,430.8,A10BA02,Greve
202010,P,17,4429.44,A10AB05,Lejre
202010,P,1,239.66,A10AB01,Hjørring
202010,P,18,11202.33,A10BJ06,Svendborg
202010,P,-1,-821.0,A10BH03,Frederikssund
202010,P,5,1674.0,A10BK02,Køge
202010,P,10,2272.1,A10BD08,Frederikshavn
202010,P,2,2082.34,A10BK03,Billund
202010,P,-3,-2489.37,A10BD15,Fredericia
202010,P,3,2180.19,A10BD07,Frederiksberg
202010,P,-1,-112.0,A10BB09,Hjørring
202010,P,3,45.0,A10BA02,Faxe
202010,P,26,4282.72,A10AB05,Sorø
202010,P,14,4748.8,A10AE04,Høje-Taastrup
202010,P,6,1428.48,A10AC01,Lolland
202010,P,6,1363.26,A10BD08,Assens
202010,P,7,7427.0,A10BJ02,Svendborg
202010,P,39,13228.8,A10AE04,Guldborgsund
202010,P,5,5632.82,A10BK01,Herning
202010,P,0,0.0,A10BD16,Syddjurs
202010,P,3,1063.47,A10AB05,Nyborg
202010,P,2,1625.46,A10AE56,Struer
202010,P,-1,-1129.99,A10BK01,Aarhus
202010,P,5,1180.0,A10AB01,Norddjurs
202010,S,90,24239.7,A10AB01,Aarhus
202010,P,1,230.71,A10BD07,Halsnæs
202010,P,4,608.4,A10AB05,Jammerbugt
202010,P,4,3077.2,A10BH04,Lemvig
202010,P,1,974.84,A10BJ06,Frederikssund
202010,P,29,4817.68,A10AB05,Rødovre
202010,P,3,1361.64,A10BH01,Aarhus
202010,P,1,146.94,A10BX02,Rødovre
202010,P,-1,-219.91,A10BH04,Sorø
202010,P,1,3485.8,A10BJ02,Kerteminde
202010,P,1,538.41,A10BH01,Bornholm
202010,P,1,393.44,A10BD16,Vejle
202010,P,1,341.41,A10BH02,Silkeborg
202010,P,22,16852.0,A10BJ06,Næstved
202010,P,1,495.99,A10AD05,Esbjerg
202010,P,1,996.61,A10BH03,Ringkøbing-Skjern
202010,P,2,938.56,A10AE06,Skive
202010,P,-1,-1048.6,A10BK01,Høje-Taastrup
202010,P,67,11122.16,A10AB05,Viborg
202010,P,12,10941.69,A10BH05,København
202010,P,2,682.38,A10BH02,Albertslund
202010,P,5,1365.0,A10BH01,Favrskov
202010,P,14,10724.0,A10BJ06,Frederiksberg
202010,P,2,459.12,A10BD07,Solrød
202010,P,1,171.52,A10BX02,København
202010,P,-3,-2202.42,A10BD08,Sønderborg
202010,P,0,0.0,A10BD15,Herning
202010,P,3,766.2,A10BD07,Fredericia
202010,P,2,575.6,A10AB05,Greve
202010,P,1,34.0,A10BB12,Silkeborg
202010,P,1,605.98,A10BH01,Ikast-Brande
202011,P,11,3843.62,A10BK03,Greve
202010,P,1,238.5,A10BD07,Høje-Taastrup
202010,P,3,2813.0,A10BH01,Ballerup
202010,P,6,81.0,A10BA02,Nordfyn
202102,P,3,1048.02,A10BD15,Frederiksberg
202102,S,14,4146.24,A10AB05,Herlev
202102,P,-1,-170.2,A10AB05,Faaborg-Midtfyn
202102,P,1,822.0,A10BJ05,Hørsholm
202102,P,3,2333.31,A10BD07,Ringkøbing-Skjern
202102,P,7,2360.52,A10BK03,Vejle
202102,P,53,1086.5,A10BA02,Lyngby-Taarbæk
202102,P,25,5587.5,A10AE04,Hedensted
202102,P,2,752.98,A10AE04,Ringkøbing-Skjern
202102,P,2,669.6,A10BK02,København
202102,P,57,1169.89,A10BA02,Gentofte
202102,P,15,4223.1,A10AB05,Lyngby-Taarbæk
202102,P,4,3749.23,A10BH01,Furesø
202102,P,24,6227.61,A10AD05,Thisted
202102,P,52,24402.56,A10AE06,København
202102,P,22,7522.9,A10BK03,Gladsaxe
202102,P,3,2295.0,A10BJ06,Kalundborg
202101,P,1,1084.09,A10BJ05,Brønderslev
202101,P,-1,-817.92,A10BD07,Rudersdal
202102,P,3,63.0,A10BA02,Horsens
202102,P,1,1060.28,A10BD15,Middelfart
202102,P,-4,-4101.52,A10BK03,Fredensborg
202102,P,2,1804.0,A10BD08,Kalundborg
202102,P,6,4932.0,A10BJ05,Skive
202102,P,2,617.14,A10BD20,Kolding
202102,P,7,6687.35,A10BD20,Lyngby-Taarbæk
202102,P,8,8423.36,A10BJ02,Svendborg
202102,P,-1,-850.0,A10BD07,Gribskov
202102,P,33,9307.56,A10AB05,Viborg
202102,P,4,1528.6,A10AE05,Haderslev
202102,P,12,5609.02,A10AE06,Vesthimmerland
202101,P,2,293.88,A10BX02,Furesø
202101,P,-2,-2046.88,A10BD15,Vesthimmerland
202102,P,1,255.4,A10BD07,Gribskov
202102,P,5,1705.0,A10BK01,Sorø
202102,P,2,1530.0,A10BJ06,Skive
202102,P,1,376.49,A10AE04,Roskilde
202102,P,3,723.0,A10AB05,Thisted
202102,P,3,959.49,A10BH01,Fredericia
202102,P,2,439.82,A10BH04,Fredericia
202102,P,2,1672.92,A10BD07,Tårnby
202102,P,0,0.0,A10AD05,Skanderborg
202102,P,1,80.0,A10BB12,Tønder
202102,P,122,40014.24,A10AE04,Aalborg
202102,P,9,231.0,A10BB12,Fredensborg
202102,P,3,1049.82,A10BK01,Tønder
202102,P,1,165.89,A10AB05,Ringsted
202102,P,9,2558.0,A10AB05,Billund
202101,P,-16,-479.36,A10BB12,Hørsholm
202102,P,66,1353.0,A10BA02,Ringkøbing-Skjern
202102,P,1,344.0,A10BK03,Esbjerg
202102,P,2,3469.72,A10BJ02,Morsø
202102,P,6,1893.07,A10BH01,Lemvig
202102,P,7,6090.0,A10BD08,Roskilde
202102,P,14,363.16,A10BB12,København
202102,P,0,0.0,A10AC01,Middelfart
202102,P,2,61.78,A10BB12,Kerteminde
202102,P,3,1049.82,A10BK01,Fredericia
202102,P,16,1060.48,A10BA02,Nyborg
202102,P,2,1852.0,A10BD20,Vesthimmerland
202102,P,1,24.0,A10BB12,Rødovre
202102,P,6,1562.1,A10AD05,Billund
202102,P,22,7524.0,A10BK01,Næstved
202102,P,6,6322.92,A10BK01,København
202102,P,2,1555.54,A10BD07,Egedal
202102,P,-4,-1461.92,A10BK01,Odsherred
202102,P,3,688.95,A10BD07,Solrød
202102,P,1,1530.73,A10BJ02,Bornholm
202102,P,44,637.8,A10BA02,Frederikshavn
202102,P,2,1537.8,A10AE56,Struer
202102,P,5,4416.0,A10BD08,Sønderborg
202102,P,-1,-552.01,A10BH01,Middelfart
202102,P,18,4133.7,A10BD07,København
202102,P,14,1112.58,A10BB12,Varde
202102,P,34,1416.1,A10BA02,Helsingør
202102,P,-1,-12.5,A10BA02,Helsingør
202102,P,3,1935.0,A10BJ06,Vejle
202102,P,11,10175.0,A10BJ06,Dragør
202102,P,41,2396.73,A10BB09,Færøerne
202102,P,16,4582.08,A10BH01,København
202102,P,2,140.0,A10BA02,Aabenraa
202102,P,1,333.33,A10BH01,Aabenraa
202102,P,3,3146.55,A10BJ02,København
202102,P,4,4198.55,A10BJ02,Frederiksberg
202102,P,1,283.0,A10AB04,Vejen
202102,P,30,5122.86,A10AB05,Aarhus
202102,P,-11,-4009.28,A10BK01,Tønder
202102,P,135,1822.5,A10BA02,Aarhus
202102,P,3,2258.46,A10BJ02,København
202102,P,1,382.15,A10AE05,Køge
202102,P,5,4984.05,A10BK02,Randers
202102,P,11,3752.0,A10BK01,Frederiksberg
202102,P,-1,-318.0,A10BD20,Rødovre
202102,P,18,4680.0,A10AD05,Herning
202102,P,4,990.84,A10BD07,Kalundborg
202102,P,6,1556.16,A10AD05,København
202102,P,-1,-1741.0,A10BJ02,Herning
202102,P,4,1916.0,A10AE04,Haderslev
202102,P,3,2297.0,A10BJ06,Glostrup
202102,P,51,1039.11,A10BA02,Skive
202102,P,21,9072.0,A10AE06,Aabenraa
202102,P,1,230.0,A10AB01,Tårnby
202102,P,1,21.0,A10BA02,Rebild
202102,P,6,2927.18,A10BH01,Esbjerg
202102,P,3,1026.0,A10BK01,Stevns
202102,P,2,2068.0,A10BK03,København
202102,P,8,5334.24,A10AD06,Kolding
202102,P,5,1243.0,A10AB06,Esbjerg
202102,P,225,36831.86,A10AB05,Odense
202102,P,20,4807.7,A10AB01,Odense
202102,P,11,5280.66,A10AE04,Odder
202102,P,4,4255.12,A10BD15,Slagelse
202102,P,1,1882.02,A10BJ02,Faxe
202102,P,1,968.98,A10BD20,Lolland
202102,P,25,8372.69,A10BK03,Bornholm
202102,P,8,9032.0,A10BJ02,Høje-Taastrup
202102,P,1,1067.28,A10BD15,Tårnby
202102,P,13,353.0,A10BB12,Hvidovre
202102,P,3,2801.88,A10BH05,Hjørring
202102,P,3,2550.0,A10BJ06,Ringkøbing-Skjern
202102,P,1,336.0,A10BH01,Kerteminde
202102,P,8,2755.52,A10BD15,København
202102,P,-1,-265.93,A10AB04,Aarhus
202102,P,11,3556.25,A10AE04,Middelfart
202102,P,1,1071.66,A10BK04,Odense
202102,P,1,26.8,A10BB12,Other
202102,P,8,8277.72,A10BK03,Morsø
202102,P,7,556.29,A10BB12,København
202102,P,-2,-684.0,A10BH01,Aalborg
202102,P,1,497.63,A10BB07,Gladsaxe
202102,P,26,26743.32,A10BK03,Skanderborg
202102,P,6,2003.07,A10BK03,Rudersdal
202102,P,2,325.4,A10AB05,Dragør
202102,P,24,7991.42,A10AE04,Holstebro
202102,P,1,168.39,A10AB05,Halsnæs
202102,P,463,4041.65,A10BA02,Frederikssund
202102,P,97,836.3,A10BA02,Vallensbæk
202102,P,18,4524.19,A10AC01,Allerød
202102,P,6,5824.84,A10BJ06,Ikast-Brande
202102,P,0,-64.63,A10BH03,Nordfyn
202102,P,10,2616.0,A10AD05,Brønderslev
202102,P,-1,-108.0,A10BB09,Vordingborg
202102,P,1,219.91,A10BD13,København
202102,P,1,1055.18,A10BK01,Furesø
202102,P,3,688.95,A10BD07,Herlev
202102,P,1,354.0,A10BD15,Kerteminde
202102,P,5,841.95,A10AB05,Odense
202102,P,0,0.0,A10BK01,Rebild
202102,P,1,267.9,A10AD05,Thisted
202102,P,59,27555.01,A10AE06,Bornholm
202102,P,3,426.0,A10AB05,Randers
202102,P,1,1138.0,A10BD08,Brønderslev
202102,P,7,3360.42,A10AE04,Lemvig
202102,P,4,6160.28,A10BJ02,Gladsaxe
202102,P,1,765.0,A10BJ06,Ishøj
202102,P,3,688.95,A10BD07,Lyngby-Taarbæk
202102,P,-3,-1104.0,A10BK01,Aalborg
202102,P,324,2853.6,A10BA02,Tårnby
202102,P,14,4328.38,A10BH05,København
202102,P,-1,-308.75,A10BD20,Dragør
202102,P,-3,-2895.0,A10BD20,Middelfart
202102,P,0,6.68,A10BD20,Kolding
202102,P,0,0.0,A10BK01,Vejle
202102,P,4,4150.06,A10BH05,Hjørring
202102,P,-2,-480.0,A10BD07,Hvidovre
202102,P,15,3450.0,A10AB01,Frederikshavn
202102,P,3,3434.64,A10BD15,Aalborg
202102,P,5,1910.75,A10AE05,Aalborg
202102,P,13,2905.5,A10AE04,Gribskov
202102,P,4,1308.0,A10AE04,Dragør
202102,P,14,14740.88,A10BJ02,København
202102,P,145,63588.32,A10AE06,Guldborgsund
202102,P,38,16755.16,A10AE06,Jammerbugt
202102,P,2,40.0,A10BB09,Norddjurs
202102,P,1,308.57,A10AE04,København
202102,P,53,14921.62,A10AB05,København
202102,P,-4,-2690.4,A10BD08,Herning
202102,P,8,529.92,A10BA02,Syddjurs
202102,P,1,79.0,A10BB12,København
202102,P,-3,-685.47,A10BD08,Odense
202102,P,1,439.46,A10AE06,Dragør
202102,P,25,8541.3,A10BK03,Vordingborg
202102,P,2,461.8,A10BB09,Glostrup
202102,P,0,-4.72,A10BD20,Vejen
202102,P,20,15320.0,A10BJ06,Rudersdal
202102,P,9,9470.01,A10BJ02,Fredensborg
202102,P,14,4785.67,A10BK01,Jammerbugt
202102,P,8,6170.72,A10BJ06,Hvidovre
202102,P,48,45454.0,A10BJ06,Odsherred
202102,P,1,349.34,A10BD15,Brønderslev
202102,P,19,4925.86,A10AD05,Struer
202102,P,3,1032.0,A10BK03,København
202102,P,8,2984.56,A10BK01,Gribskov
202102,P,3,497.67,A10AB05,Struer
202102,P,-2,-1563.18,A10BD07,Tønder
202102,P,1,766.0,A10BJ06,Nyborg
202102,P,8,1948.0,A10AB05,Esbjerg
202102,P,1,469.28,A10AE06,Rødovre
202102,P,7,99.65,A10BA02,Vejen
