YEAR_MONTH;BRICK_CODE;VOLUME;VALUE;MARKET
201908;407;1501;15520,24;Metformin
201908;408;2438;29297;Metformin
201908;409;1144;12613,25;Metformin
201908;410;1493;15141,05;Metformin
201908;411;2724;26598,86;Metformin
201908;412;1984;18891,49;Metformin
201908;501;2330;22567,27;Metformin
201908;502;1528;17409,39;Metformin
201908;503;2091;20028,88;Metformin
201908;504;1530;16136,97;Metformin
201908;505;1143;11728,91;Metformin
201908;506;2023;19447,06;Metformin
201908;507;1470;17050,8;Metformin
201908;508;1764;21544,28;Metformin
201908;601;1828;20569,14;Metformin
201908;700;527;6342,46;Metformin
201909;101;1004;10567,39;Metformin
201909;102;2887;37305,87;Metformin
201909;103;1429;18050,22;Metformin
201909;104;1440;16204,21;Metformin
201909;105;1681;19703,1;Metformin
201909;106;3992;53891,83;Metformin
201909;107;1754;20247,67;Metformin
201909;108;1092;13285,29;Metformin
201909;109;1169;13729,59;Metformin
201909;110;1264;14435,55;Metformin
201909;111;2008;22920,34;Metformin
201909;112;1351;16361,51;Metformin
201909;113;1949;21385,85;Metformin
201909;114;2606;27907,09;Metformin
201909;115;2778;31032,04;Metformin
201909;116;2721;31251,55;Metformin
201909;201;2427;26930,68;Metformin
201909;202;2428;25827,93;Metformin
201909;203;3173;34068,43;Metformin
201909;204;2104;24086,38;Metformin
201909;205;1790;19883,35;Metformin
201909;206;2021;22921,58;Metformin
201909;207;1693;18614,98;Metformin
201909;208;1383;14631,64;Metformin
201909;209;1337;18600,58;Metformin
201909;301;1445;14502,42;Metformin
201909;302;1915;20847,54;Metformin
201909;303;1547;16199,24;Metformin
201909;304;2514;27010,15;Metformin
201909;305;1202;13318,21;Metformin
201909;306;1613;16458,44;Metformin
201909;307;1685;17966,98;Metformin
201909;308;2057;27638,97;Metformin
201909;309;794;7860,5;Metformin
201909;310;954;9684,87;Metformin
201909;311;1504;15984,58;Metformin
201909;312;2724;29665,61;Metformin
201909;313;1969;21535,89;Metformin
201909;314;2070;20524,05;Metformin
201909;315;2036;21164,03;Metformin
201909;401;1263;13842,32;Metformin
201909;402;2535;27531,48;Metformin
201909;403;960;9896,36;Metformin
201909;404;3700;41921,78;Metformin
201909;405;2609;29093,94;Metformin
201909;406;2514;28051,34;Metformin
201909;407;1581;16303,99;Metformin
201909;408;2227;27568,82;Metformin
201909;409;1178;12507,33;Metformin
201909;410;1635;17081,21;Metformin
201909;411;2761;28722,2;Metformin
201909;412;1910;19686,43;Metformin
201909;501;2378;25360,63;Metformin
201909;502;1452;15463,12;Metformin
201909;503;1988;21045,41;Metformin
201909;504;1413;16168,68;Metformin
201909;505;1073;11386,73;Metformin
201909;506;1729;17245,16;Metformin
201909;507;1441;15499,5;Metformin
201909;508;1628;20895,33;Metformin
201909;601;1115;13296,25;Metformin
201909;700;536;6378,1;Metformin
201911;101;1088;12101,15;Metformin
201911;102;3229;46779,14;Metformin
201911;103;1714;20469,72;Metformin
201911;104;1387;16159,69;Metformin
201911;105;1884;22170,24;Metformin
201911;106;4077;57532,12;Metformin
201911;107;1936;22391,29;Metformin
201911;108;1165;13797,13;Metformin
201911;109;1281;14793,07;Metformin
201911;110;1354;15833,73;Metformin
201911;111;2139;24679,16;Metformin
201911;112;1253;14235,09;Metformin
201911;113;1850;20894,7;Metformin
201911;114;2461;28385,08;Metformin
201911;115;2429;29448,4;Metformin
201911;116;2587;30086,61;Metformin
201911;201;2661;29833,2;Metformin
201911;202;2655;28460,11;Metformin
201911;203;3514;37535,92;Metformin
201911;204;2075;24625,84;Metformin
201911;205;1908;22322,04;Metformin
201911;206;2027;22166,95;Metformin
201911;207;1866;21065,63;Metformin
201911;208;1534;17199,22;Metformin
201911;209;1396;16501,71;Metformin
201911;301;1476;15690,53;Metformin
201911;302;1839;20864,97;Metformin
201911;303;1450;15389,02;Metformin
201911;304;3001;34689,84;Metformin
201911;305;1191;13262,21;Metformin
201911;306;1661;17421,07;Metformin
201911;307;1733;18235,73;Metformin
201911;308;2092;29934,45;Metformin
201911;309;819;8508,23;Metformin
201911;310;955;9475,73;Metformin
201911;311;1455;16062,64;Metformin
201911;312;2723;29081,93;Metformin
201911;313;1911;20977,62;Metformin
201911;314;1897;20128,16;Metformin
201911;315;2130;22544,92;Metformin
201911;401;1307;14111,27;Metformin
201911;402;2476;27975,49;Metformin
201911;403;903;9976,11;Metformin
201911;404;3958;47652,01;Metformin
201911;405;2441;28036,31;Metformin
201911;406;2563;28299,02;Metformin
201911;407;1435;15486,81;Metformin
201911;408;2363;29578,16;Metformin
201911;409;1217;13832,41;Metformin
201911;410;1511;16923,07;Metformin
201911;411;2902;30729,76;Metformin
201911;412;1944;20468,23;Metformin
201911;501;2274;24983,86;Metformin
201911;502;1703;18621,52;Metformin
201911;503;2053;21143,06;Metformin
201911;504;1575;17275,32;Metformin
201911;505;1033;11294,64;Metformin
201911;506;1856;19438,52;Metformin
201911;507;1352;14616,63;Metformin
201911;508;1654;20922,87;Metformin
201911;601;2105;26154,18;Metformin
201911;700;665;7985,43;Metformin
201912;101;1349;16424,09;Metformin
201912;102;3280;44080,21;Metformin
201912;103;1538;21826,87;Metformin
201912;104;1670;22267,02;Metformin
201912;105;1879;26077,83;Metformin
201912;106;4651;67115,56;Metformin
201912;107;2113;28887,13;Metformin
201912;108;1156;15301,53;Metformin
201912;109;1175;15528,15;Metformin
201912;110;1449;18828,6;Metformin
201912;111;2302;31198,45;Metformin
201912;112;1482;19977,1;Metformin
201912;113;2198;28721,53;Metformin
201912;114;3221;41477,94;Metformin
201912;115;3462;43442,5;Metformin
201912;116;2972;39860,28;Metformin
201912;201;2886;37706,99;Metformin
201912;202;2759;35657,23;Metformin
201912;203;3278;41387,08;Metformin
201912;204;2297;29755,2;Metformin
201912;205;2170;28933,78;Metformin
201912;206;2232;28443,5;Metformin
201912;207;2087;26831,97;Metformin
201912;208;1697;22297,04;Metformin
201912;209;2485;32387,11;Metformin
201912;301;1775;23000,45;Metformin
201912;302;1997;26358,35;Metformin
201912;303;1785;22238,67;Metformin
201912;304;3147;39712,16;Metformin
201912;305;1396;18443,42;Metformin
201912;306;1820;22274,42;Metformin
201912;307;1850;23478,59;Metformin
201912;308;2064;31591,11;Metformin
201912;309;837;10881,75;Metformin
201912;310;1043;13226,21;Metformin
201912;311;1633;20668,65;Metformin
201912;312;3419;43416,55;Metformin
201912;313;2305;29555,45;Metformin
201912;314;2368;29168,51;Metformin
201912;315;2225;27003,97;Metformin
201912;401;1472;18606,14;Metformin
201912;402;2890;37530;Metformin
201912;403;1052;13350,94;Metformin
201912;404;4271;57519,62;Metformin
201912;405;2591;34311,38;Metformin
201912;406;3308;40889,94;Metformin
201912;407;1888;22868,1;Metformin
201912;408;2724;38619,85;Metformin
201912;409;1232;16204,73;Metformin
201912;410;1893;23335,77;Metformin
201912;411;3235;40129,76;Metformin
201912;412;2152;26353,86;Metformin
201912;501;2614;32380,53;Metformin
201912;502;1739;22496,63;Metformin
201912;503;2391;28903,88;Metformin
201912;504;1822;23923,11;Metformin
201912;505;1212;15270,16;Metformin
201912;506;2242;29003,69;Metformin
201912;507;1707;22281,93;Metformin
201912;508;2124;30489,13;Metformin
201912;601;1370;18001,46;Metformin
201912;700;610;8632,91;Metformin
202001;101;921;12235,9;Metformin
202001;102;3150;47559,42;Metformin
202001;103;1537;21504,4;Metformin
202001;104;1539;21006,24;Metformin
202001;105;2041;28320,89;Metformin
202001;106;4058;64466,48;Metformin
202001;107;1883;25106,77;Metformin
202001;108;1088;15218,41;Metformin
202001;109;1201;16299,84;Metformin
202001;110;1425;19728,4;Metformin
202001;111;2055;27012,94;Metformin
202001;112;1359;18397,23;Metformin
202001;113;1842;24873,22;Metformin
202001;114;2733;35735,94;Metformin
202001;115;4242;58491,85;Metformin
202001;116;3003;41094,23;Metformin
202001;201;2765;36901,72;Metformin
202001;202;2691;34081,8;Metformin
202001;203;3542;45484,98;Metformin
202001;204;2164;29816,47;Metformin
202001;205;1940;27345,15;Metformin
202001;206;2000;26378,39;Metformin
202001;207;1734;22948,44;Metformin
202001;208;1821;24431,82;Metformin
202001;209;1290;20401,68;Metformin
202001;301;1482;18877,86;Metformin
202001;302;1983;27066,94;Metformin
202001;303;1458;18680,29;Metformin
202001;304;2869;37871,21;Metformin
202001;305;1205;16398,56;Metformin
202001;306;1637;20795,38;Metformin
202001;307;1750;23202,64;Metformin
202001;308;2175;34724,42;Metformin
202001;309;839;11135,98;Metformin
202001;310;1020;12592,17;Metformin
202001;311;1646;22137,08;Metformin
202001;312;2788;35961,28;Metformin
202001;313;1933;25565,88;Metformin
202001;314;2132;26671,79;Metformin
202001;315;2217;27650,63;Metformin
202001;401;1230;15257,23;Metformin
202001;402;2759;36459,62;Metformin
202001;403;895;11692,6;Metformin
202001;404;3892;53871,64;Metformin
202001;405;2732;37848,44;Metformin
202001;406;2556;33322,08;Metformin
202001;407;1535;19547,14;Metformin
202001;408;2201;31568,99;Metformin
202001;409;1116;15059,31;Metformin
202001;410;1538;19598,18;Metformin
202001;411;2623;33016,46;Metformin
202001;412;2071;26515,9;Metformin
202001;501;2537;32684,81;Metformin
202001;502;1534;19733,62;Metformin
202001;503;2022;26231,96;Metformin
202001;504;1518;20748,83;Metformin
202001;505;1118;15248,58;Metformin
202001;506;1787;22703,5;Metformin
202001;507;1405;17904,22;Metformin
202001;508;1677;25294,64;Metformin
202001;601;1515;20868,81;Metformin
202001;700;699;9236,33;Metformin
202002;101;1353;17755,24;Metformin
202002;102;2879;45012,26;Metformin
202002;103;1217;18399,85;Metformin
202002;104;1725;25192,29;Metformin
202002;105;2142;32446,79;Metformin
202002;106;4334;66691,91;Metformin
202002;107;1954;27410,41;Metformin
202002;108;1124;15917,14;Metformin
202002;109;1065;16900,51;Metformin
202002;110;1311;19155,83;Metformin
202002;111;2170;31586,85;Metformin
202002;112;1521;21969,2;Metformin
202002;113;2029;30408,24;Metformin
202002;114;2809;39784,55;Metformin
202002;115;3575;54308,72;Metformin
202002;116;2986;43532,72;Metformin
202002;201;3048;42790,99;Metformin
202002;202;2663;36868,84;Metformin
202002;203;3513;47339,98;Metformin
202002;204;2133;30719,98;Metformin
202002;205;2166;32324,02;Metformin
202002;206;2067;28894,2;Metformin
202002;207;2035;29242,52;Metformin
202002;208;1516;21124,48;Metformin
202002;209;1700;24876,9;Metformin
202002;301;1656;23239,25;Metformin
202002;302;1937;27351,72;Metformin
202002;303;1565;21767,49;Metformin
202002;304;3343;45884,96;Metformin
202002;305;1187;16651,66;Metformin
202002;306;1781;24058,48;Metformin
202002;307;1733;24583,18;Metformin
202002;308;2147;38010,6;Metformin
202002;309;839;10937,63;Metformin
202002;310;1032;14103,11;Metformin
202002;311;1563;21500,6;Metformin
202002;312;3047;41812,61;Metformin
202002;313;1803;26626,21;Metformin
202002;314;2146;28367,43;Metformin
202002;315;2282;31056,11;Metformin
202002;401;1466;21204,59;Metformin
202002;402;2800;39262,56;Metformin
202002;403;809;11220,1;Metformin
202002;404;3967;57845,33;Metformin
202002;405;2199;33102,09;Metformin
202002;406;2691;36532,32;Metformin
202002;407;1520;21177,41;Metformin
202002;408;2412;36438,45;Metformin
202002;409;1178;16986,27;Metformin
202002;410;1654;22275,31;Metformin
202002;411;2698;37162,45;Metformin
202002;412;2094;27206,21;Metformin
202002;501;2446;33571,82;Metformin
202002;502;1422;21029,05;Metformin
202002;503;2108;27889,01;Metformin
202002;504;1515;21653,82;Metformin
202002;505;971;13373,24;Metformin
202002;506;2009;26394,5;Metformin
202002;507;1506;22087,97;Metformin
202002;508;1666;27199,45;Metformin
202002;601;1466;21188,18;Metformin
202002;700;804;11205,69;Metformin
202003;101;1051;14118,93;Metformin
202003;102;3939;59519,27;Metformin
202003;103;1509;20159,08;Metformin
202003;104;1640;23468,28;Metformin
202003;105;2079;29222,77;Metformin
202003;106;4306;65623,82;Metformin
202003;107;2253;30421,77;Metformin
202003;108;1276;17596,06;Metformin
202003;109;1391;18654,71;Metformin
202003;110;1304;17621,02;Metformin
202003;111;2235;31083,41;Metformin
202003;112;1715;23508,05;Metformin
202003;113;2219;32823,04;Metformin
202003;114;3172;42339,87;Metformin
202003;115;3283;45614,28;Metformin
202003;116;3430;48190,73;Metformin
202003;201;3237;44574,48;Metformin
202003;202;3264;45952,53;Metformin
202003;203;3730;51548,46;Metformin
202003;204;2428;34078,43;Metformin
202003;205;2291;31459,22;Metformin
202003;206;2546;34788,26;Metformin
202003;207;2059;27259,77;Metformin
202003;208;1749;24395,87;Metformin
202003;209;2806;35201,42;Metformin
202003;301;1590;21723,19;Metformin
202003;302;2029;27548,64;Metformin
202003;303;1750;23282,66;Metformin
202003;304;3112;42253,42;Metformin
202003;305;1203;16254,72;Metformin
202003;306;1924;25475,11;Metformin
202003;307;1964;27576,19;Metformin
202003;308;2375;40879,81;Metformin
202003;309;936;13237,94;Metformin
202003;310;1133;14721,31;Metformin
202003;311;1766;24250,12;Metformin
202003;312;3174;43181,88;Metformin
202003;313;2196;30338,4;Metformin
202003;314;2358;30688,89;Metformin
202003;315;2498;34615,01;Metformin
202003;401;1527;20538,19;Metformin
202003;402;2203;29820,44;Metformin
202003;403;908;11949,4;Metformin
202003;404;4560;64931,16;Metformin
202003;405;3027;43183,09;Metformin
202003;406;2826;39039,6;Metformin
202003;407;1954;25442,88;Metformin
202003;408;2615;40177,46;Metformin
202003;409;1392;18666,1;Metformin
202003;410;1928;25537,81;Metformin
202003;411;3354;44982,11;Metformin
202003;412;2268;28745,21;Metformin
202003;501;2535;32947,32;Metformin
202003;502;1763;23257,31;Metformin
202003;503;2196;28254,85;Metformin
202003;504;1686;22785,4;Metformin
202003;505;1158;16183,98;Metformin
202003;506;2058;27022,05;Metformin
202003;507;1626;23313,35;Metformin
202003;508;1982;31467,39;Metformin
202003;601;1599;21091,83;Metformin
202003;700;1663;22132,33;Metformin
202004;101;1068;13834,41;Metformin
202004;102;3597;75268,64;Metformin
202004;103;1116;14252,66;Metformin
202004;104;1266;16708,43;Metformin
202004;105;1562;20013,88;Metformin
202004;106;3708;52025,57;Metformin
202004;107;1584;20791,24;Metformin
202004;108;878;11891,51;Metformin
202004;109;1095;14191,15;Metformin
202004;110;1061;13817,17;Metformin
202004;111;2048;28143,79;Metformin
202004;112;1167;14377,52;Metformin
202004;113;1922;25503,09;Metformin
202004;114;2451;30366,25;Metformin
202004;115;3169;42494,38;Metformin
202004;116;2485;32376,35;Metformin
202004;201;2356;29532,4;Metformin
202004;202;2400;31394,11;Metformin
202004;203;3574;44427,86;Metformin
202004;204;2347;30528,95;Metformin
202004;205;1951;24874,57;Metformin
202004;206;1961;24038,03;Metformin
202004;207;1954;24946,96;Metformin
202004;208;1586;20559,2;Metformin
202004;209;1276;18370,49;Metformin
202004;301;1609;19193,98;Metformin
202004;302;1694;21555,12;Metformin
202004;303;1520;18794,51;Metformin
202004;304;2775;34926,42;Metformin
202004;305;1153;14504,09;Metformin
202004;306;1671;20971,11;Metformin
202004;307;1427;18162,02;Metformin
202004;308;2008;28811,11;Metformin
202004;309;867;10928,9;Metformin
202004;310;1058;13071,66;Metformin
202004;311;1644;21839,12;Metformin
202004;312;2957;37652,42;Metformin
202004;313;1699;21832,59;Metformin
202004;314;1861;23177,4;Metformin
202004;315;2117;26988,05;Metformin
202004;401;1308;16347,86;Metformin
202004;402;2427;31119,03;Metformin
202004;403;679;8438,3;Metformin
202004;404;3703;48354,33;Metformin
202004;405;2183;29697,49;Metformin
202004;406;2614;32971,29;Metformin
202004;407;1706;20998,82;Metformin
202004;408;2260;29492,79;Metformin
202004;409;1107;14749,22;Metformin
202004;410;1553;19673,69;Metformin
202004;411;2665;34310,82;Metformin
202004;412;1985;24528,16;Metformin
202004;501;2092;26265,04;Metformin
202004;502;1362;17618,15;Metformin
202004;503;1997;24008,63;Metformin
202004;504;1455;19912,6;Metformin
202004;505;1063;13895,4;Metformin
202004;506;1766;21195,19;Metformin
202004;507;1380;16832,25;Metformin
202004;508;1579;23131,47;Metformin
202004;601;814;11099,44;Metformin
202004;700;1628;21348,22;Metformin
202005;101;1097;14068,55;Metformin
202005;102;2713;36118;Metformin
202005;103;1301;17255,94;Metformin
202005;104;1463;19397,5;Metformin
202005;105;1755;23719,02;Metformin
202005;106;3981;57662,9;Metformin
202005;107;1757;23519,04;Metformin
202005;108;1137;14540,73;Metformin
202005;109;1206;16222,38;Metformin
202005;110;1169;15490,75;Metformin
202005;111;1943;25620;Metformin
202005;112;1317;17797,81;Metformin
202005;113;1855;25061,39;Metformin
202005;114;2828;37952,43;Metformin
202005;115;3156;41832,52;Metformin
202005;116;2960;40401,84;Metformin
202005;201;2968;38292,89;Metformin
202005;202;2731;36188;Metformin
202005;203;3626;47018,96;Metformin
202005;204;2344;29725,88;Metformin
202005;205;2164;28744,67;Metformin
202005;206;2172;28111,87;Metformin
202005;207;1822;24761,09;Metformin
202005;208;1562;20575,58;Metformin
202005;209;1768;21369,57;Metformin
202005;301;1598;19715,12;Metformin
202005;302;2099;26649,62;Metformin
202005;303;1612;20290,98;Metformin
202005;304;3030;39759,64;Metformin
202005;305;1171;15519,65;Metformin
202005;306;1749;22593,45;Metformin
202005;307;1732;22698,25;Metformin
202005;308;3382;46731,21;Metformin
202005;309;904;11615,36;Metformin
202005;310;1042;13359,47;Metformin
202005;311;1622;21562,85;Metformin
202005;312;3002;39316,71;Metformin
202005;313;1921;25076,29;Metformin
202005;314;2002;25161,74;Metformin
202005;315;2227;29187,28;Metformin
202005;401;1376;18137,95;Metformin
202005;402;2401;32341,54;Metformin
202005;403;730;9549,93;Metformin
202005;404;3913;51942,18;Metformin
202005;405;2513;32201,71;Metformin
202005;406;2690;34528;Metformin
202005;407;1505;19228,49;Metformin
202005;408;2738;35818,93;Metformin
202005;409;1188;15824,97;Metformin
202005;410;1620;20345,08;Metformin
202005;411;2749;35232,34;Metformin
202005;412;2138;26367,3;Metformin
202005;501;2266;28160,61;Metformin
202005;502;1221;15570,05;Metformin
202005;503;2160;26908,77;Metformin
202005;504;1470;19859,43;Metformin
202005;505;1068;13953,95;Metformin
202005;506;2030;25345,85;Metformin
202005;507;1329;16465,42;Metformin
202005;508;1846;27018,19;Metformin
202005;601;2004;25159,08;Metformin
202005;700;1153;15173,11;Metformin
202006;101;1329;17862,32;Metformin
202006;102;3899;55770,14;Metformin
202006;103;1248;16633,77;Metformin
202006;104;1554;22310,89;Metformin
202006;105;1828;25377,41;Metformin
202006;106;5286;70576,62;Metformin
202006;107;1842;23016,75;Metformin
202006;108;1205;17038,94;Metformin
202006;109;1287;17736,14;Metformin
202006;110;1425;18427,53;Metformin
202006;111;2246;30823,81;Metformin
202006;112;1636;22609,14;Metformin
202006;113;2123;30968,46;Metformin
202006;114;3178;42533,92;Metformin
202006;115;3533;51573,95;Metformin
202006;116;3019;42159,75;Metformin
202006;201;2791;39026,02;Metformin
202006;202;2801;39098,89;Metformin
202006;203;3920;52842,91;Metformin
202006;204;2285;31450,68;Metformin
202006;205;2074;29583,17;Metformin
202006;206;2396;32876,13;Metformin
202006;207;2095;29218,04;Metformin
202006;208;1901;26512,95;Metformin
202006;209;2033;25405,36;Metformin
202006;301;1882;24969,4;Metformin
202006;302;2216;30658,89;Metformin
202006;303;1717;21584,78;Metformin
202006;304;3462;47943,34;Metformin
202006;305;1389;18641,14;Metformin
202006;306;1909;25419,56;Metformin
202006;307;2158;29885,41;Metformin
202006;308;2557;36417,01;Metformin
202006;309;860;12762,12;Metformin
202006;310;1102;14392,35;Metformin
202006;311;1834;25845,4;Metformin
202006;312;3118;44304,32;Metformin
202006;313;2190;28908,05;Metformin
202006;314;2225;30106,14;Metformin
202006;315;2477;33506,25;Metformin
202006;401;1545;21366,86;Metformin
202006;402;2925;38177,91;Metformin
202006;403;943;12715,68;Metformin
202006;404;4901;67523,04;Metformin
202006;405;2610;39273,38;Metformin
202006;406;3279;44558,02;Metformin
202006;407;1963;26719,53;Metformin
202006;408;3285;41428,56;Metformin
202006;409;1357;18544,34;Metformin
202006;410;1790;23861,48;Metformin
202006;411;3400;44067,59;Metformin
202006;412;2434;31574,63;Metformin
202006;501;2678;33688,91;Metformin
202006;502;1625;20824,61;Metformin
202006;503;2349;31371,3;Metformin
202006;504;2018;28063,95;Metformin
202006;505;1232;16869,87;Metformin
202006;506;2108;27292,97;Metformin
202006;507;1767;24103,51;Metformin
202006;508;2394;31134,7;Metformin
202006;601;1499;18665,6;Metformin
202006;700;1162;15088,71;Metformin
201907;101;111;76328;SGLT-2
201907;102;434;339357,2;SGLT-2
201907;103;233;169085,23;SGLT-2
201907;104;246;161344,21;SGLT-2
201907;105;264;186590,55;SGLT-2
201907;106;779;580716,75;SGLT-2
201907;107;304;229243,62;SGLT-2
201907;108;195;168774,36;SGLT-2
201907;109;167;142879,95;SGLT-2
201907;110;155;134714,99;SGLT-2
201907;111;280;214640,95;SGLT-2
201907;112;238;167164,14;SGLT-2
201907;113;322;244691,12;SGLT-2
201907;114;374;279268,88;SGLT-2
201907;115;474;333068,87;SGLT-2
201907;116;540;322212,91;SGLT-2
201907;201;469;305832,01;SGLT-2
201907;202;326;215026,77;SGLT-2
201907;203;513;354111,59;SGLT-2
201907;204;236;164758;SGLT-2
201907;205;249;188629,28;SGLT-2
201907;206;295;213117,53;SGLT-2
201907;207;232;131767;SGLT-2
201907;208;200;145179,45;SGLT-2
201907;209;262;145440,8;SGLT-2
201907;301;137;92051,29;SGLT-2
201907;302;209;142509,34;SGLT-2
201907;303;158;116190,93;SGLT-2
201907;304;328;224899,41;SGLT-2
201907;305;172;111915,57;SGLT-2
201907;306;158;120404,42;SGLT-2
201907;307;323;220888,47;SGLT-2
201907;308;451;314111,52;SGLT-2
201907;309;252;175985,89;SGLT-2
201907;310;134;90300,84;SGLT-2
201907;311;245;192890,36;SGLT-2
201907;312;440;315727,12;SGLT-2
201907;313;236;169192,24;SGLT-2
201907;314;278;180681,11;SGLT-2
201907;315;296;228314,76;SGLT-2
201907;401;173;128011,72;SGLT-2
201907;402;230;180258,45;SGLT-2
201907;403;116;74876,61;SGLT-2
201907;404;545;360888,73;SGLT-2
201907;405;239;186291,72;SGLT-2
201907;406;313;230242,88;SGLT-2
201907;407;200;132612,82;SGLT-2
201907;408;270;187671,68;SGLT-2
201907;409;230;149894,48;SGLT-2
201907;410;329;218023,48;SGLT-2
201907;411;405;281428,89;SGLT-2
201907;412;217;165515,85;SGLT-2
201907;501;296;205543,71;SGLT-2
201907;502;175;114499,45;SGLT-2
201907;503;310;219686,84;SGLT-2
201907;504;214;154519,85;SGLT-2
201907;505;136;105192,46;SGLT-2
201907;506;202;149270,39;SGLT-2
201907;507;189;134098,57;SGLT-2
201907;508;288;162098,68;SGLT-2
201907;601;129;109112,5;SGLT-2
201907;700;69;45346,72;SGLT-2
201908;101;90;54975,54;SGLT-2
201908;102;462;347491,34;SGLT-2
201908;103;210;131499,02;SGLT-2
201908;104;196;127694,04;SGLT-2
201908;105;218;154278,54;SGLT-2
201908;106;536;367748,36;SGLT-2
201908;107;278;188280,04;SGLT-2
201908;108;137;104287,87;SGLT-2
201908;109;125;111689,21;SGLT-2
201908;110;134;103662,21;SGLT-2
201908;111;254;204500,45;SGLT-2
201908;112;151;105215,2;SGLT-2
201908;113;277;202950,53;SGLT-2
201908;114;311;231061,82;SGLT-2
201908;115;465;299384,3;SGLT-2
201908;116;555;356571,33;SGLT-2
201908;201;503;354011,32;SGLT-2
201908;202;372;277504,84;SGLT-2
201908;203;460;321428,03;SGLT-2
201908;204;297;217618,22;SGLT-2
201908;205;239;180844,09;SGLT-2
201908;206;280;174083,21;SGLT-2
201908;207;205;129981,79;SGLT-2
201908;208;228;133131,55;SGLT-2
201908;209;268;138751,73;SGLT-2
201908;301;145;98891,39;SGLT-2
201908;302;173;125986,73;SGLT-2
201908;303;148;100693,1;SGLT-2
201908;304;312;214374,95;SGLT-2
201908;305;112;68475,83;SGLT-2
201908;306;165;118856,53;SGLT-2
201908;307;307;200680,13;SGLT-2
201908;308;291;190566,77;SGLT-2
201908;309;192;131697,08;SGLT-2
201908;310;95;59974,35;SGLT-2
201908;311;178;130660,94;SGLT-2
201908;312;429;298981,9;SGLT-2
201908;313;278;187260,12;SGLT-2
201908;314;242;173472,41;SGLT-2
201908;315;268;199915,7;SGLT-2
201908;401;178;134045,57;SGLT-2
201908;402;254;198832,57;SGLT-2
201908;403;115;65691,13;SGLT-2
201908;404;471;304879,54;SGLT-2
201908;405;273;199818,94;SGLT-2
201908;406;354;243091,69;SGLT-2
201908;407;193;130210,29;SGLT-2
201908;408;273;183443,36;SGLT-2
201908;409;202;139304,44;SGLT-2
201908;410;297;189802,18;SGLT-2
201908;411;406;274058,71;SGLT-2
201908;412;229;162523,75;SGLT-2
201908;501;289;217507,15;SGLT-2
201908;502;158;117982,68;SGLT-2
201908;503;260;179891,32;SGLT-2
201908;504;165;113379,07;SGLT-2
201908;505;127;90200,52;SGLT-2
201908;506;209;141476,6;SGLT-2
201908;507;187;147951,06;SGLT-2
201908;508;244;162743,93;SGLT-2
201908;601;131;123514,03;SGLT-2
201908;700;59;41236,66;SGLT-2
201909;101;104;61163,84;SGLT-2
201909;102;456;351071,97;SGLT-2
201909;103;244;169701,7;SGLT-2
201909;104;240;173619,01;SGLT-2
201909;105;273;188980,83;SGLT-2
201909;106;719;503877,81;SGLT-2
201909;107;351;217596,91;SGLT-2
201909;108;158;107957,05;SGLT-2
201909;109;197;145089,26;SGLT-2
201909;110;186;137541,32;SGLT-2
201909;111;320;220386,52;SGLT-2
201909;112;216;156808,14;SGLT-2
201909;113;281;174459,47;SGLT-2
201909;114;363;263048,94;SGLT-2
201909;115;512;310212,18;SGLT-2
201909;116;521;305415,09;SGLT-2
201909;201;480;288941,12;SGLT-2
201909;202;335;223924,8;SGLT-2
201909;203;468;307249,31;SGLT-2
201909;204;320;245904,21;SGLT-2
201909;205;279;184126,92;SGLT-2
201909;206;294;183408,57;SGLT-2
201909;207;221;135548,42;SGLT-2
201909;208;196;122433,82;SGLT-2
201909;209;218;130869,92;SGLT-2
201909;301;187;117446,57;SGLT-2
201909;302;213;122972,08;SGLT-2
201909;303;234;139371,87;SGLT-2
201909;304;383;254112,1;SGLT-2
201909;305;183;103786,76;SGLT-2
201909;306;211;124356,9;SGLT-2
201909;307;311;198925,04;SGLT-2
201909;308;419;264752,15;SGLT-2
201909;309;227;147673,85;SGLT-2
201909;310;131;78500,28;SGLT-2
201909;311;180;117847,12;SGLT-2
201909;312;466;303510,13;SGLT-2
201909;313;329;190750,14;SGLT-2
201909;314;303;185005,01;SGLT-2
201909;315;296;218688,66;SGLT-2
201909;401;173;126721,97;SGLT-2
201909;402;310;229607,85;SGLT-2
201909;403;180;106065,38;SGLT-2
201909;404;600;394661,47;SGLT-2
201909;405;330;238027,28;SGLT-2
201909;406;367;245786,4;SGLT-2
201909;407;275;192808,07;SGLT-2
201909;408;262;186157,2;SGLT-2
201909;409;265;161306,9;SGLT-2
201909;410;334;188750,4;SGLT-2
201909;411;519;331631,25;SGLT-2
201909;412;300;198375,02;SGLT-2
201909;501;432;279154,85;SGLT-2
201909;502;199;124353,21;SGLT-2
201909;503;289;196747,45;SGLT-2
201909;504;231;145091,62;SGLT-2
201909;505;131;85067,64;SGLT-2
201909;506;277;178348,27;SGLT-2
201909;507;211;153622,01;SGLT-2
201909;508;261;161950,29;SGLT-2
201909;601;140;125804,92;SGLT-2
201909;700;80;58670,93;SGLT-2
201911;101;109;67541,92;SGLT-2
201911;102;556;372160,5;SGLT-2
201911;103;260;163391,75;SGLT-2
201911;104;254;161102,47;SGLT-2
201911;105;271;202431,61;SGLT-2
201911;106;802;560345,3;SGLT-2
201911;107;262;160363,62;SGLT-2
