YEAR_MONTH,SECTOR_CODE,VOLUME,VALUE,WHO_ATC_CODE,MUNICIPALITY,brick_nr
202102,P,14,3129.0,A10AE04,Frederikssund,114
202102,P,35,25849.16,A10BJ02,Frederikssund,114
202102,P,4,1242.16,A10BH01,Kolding,312
202102,P,0,0.0,A10AD01,Frederikshavn,508
202102,P,1,1540.07,A10BJ02,Svendborg,301
202102,P,8,7440.0,A10BH01,Hedensted,401
202102,P,10,17437.1,A10BJ02,Viborg,410
202102,P,10,796.15,A10BB12,Randers,411
202102,P,35,16415.0,A10AE06,Bornholm,101
202102,P,1,265.2,A10AC01,København,100
202102,P,1,459.8,A10BH02,Glostrup,106
202102,P,1,1051.43,A10BJ02,Bornholm,101
202102,P,134,1446.5,A10BA02,Hjørring,507
202102,P,45,21117.6,A10AE06,Sønderborg,307
202102,P,-1,-175.0,A10AC01,Varde,314
202102,P,-2,-642.34,A10BD15,Tønder,309
202102,P,7,1848.0,A10AD05,Vejle,315
202102,P,13,10140.0,A10BD07,Esbjerg,313
202102,P,2,1152.16,A10AE04,Aabenraa,308
202102,P,-3,-279.0,A10BX02,Thisted,504
202102,P,4,4210.56,A10BK01,Thisted,504
202102,P,1,768.9,A10AE56,Hillerød,111
202102,P,22,10318.0,A10AE06,København,100
202102,P,20,16440.0,A10BJ05,Sønderborg,307
202102,P,70,23899.25,A10BK03,Frederikshavn,508
202102,P,1,469.28,A10AE06,Hedensted,401
202102,P,-1,-1025.38,A10BK03,Frederiksberg,105
202102,P,2,1949.68,A10BJ06,Ballerup,115
202102,P,8,7471.68,A10BH05,Glostrup,106
202102,P,45,21602.7,A10AE04,Assens,303
202102,P,8,3259.5,A10BD20,Kolding,312
202102,P,4,4198.55,A10BJ02,Nyborg,302
202102,P,0,0.0,A10AC01,Kolding,312
202102,P,2,343.98,A10AB05,Holstebro,408
202102,P,1,59.0,A10BB09,Kolding,312
202102,P,2,938.0,A10AE06,Hillerød,111
202102,P,139,122700.69,A10BJ06,Frederikssund,114
202102,P,18,13770.0,A10BJ06,Slagelse,204
202102,P,25,7201.0,A10AE04,Ballerup,115
202102,P,1,1860.0,A10BJ02,Kalundborg,203
202102,P,1,904.22,A10BD20,Herning,406
202102,P,2,508.0,A10BD07,Assens,303
202102,P,4,124.3,A10BB12,Silkeborg,405
202102,P,3,1033.32,A10BD15,Tønder,309
202102,P,9,1531.8,A10AB05,Holstebro,408
202102,P,2,1722.0,A10BD07,Kolding,312
202102,P,14,10724.0,A10BJ06,København,100
202102,P,3,1567.17,A10BH01,Helsingør,113
202102,P,2,381.36,A10BB07,Ringsted,205
202102,P,5,1417.02,A10BH01,Tønder,309
202102,P,3,4620.21,A10BJ02,Ballerup,115
202102,P,-1,-666.78,A10AD06,Gentofte,109
202102,P,105,92532.04,A10BJ06,København,100
202102,P,1,1057.36,A10BK01,København,100
202102,P,43,10906.29,A10AC01,Horsens,402
202102,P,1,959.54,A10BD08,København,100
202102,P,110,18032.88,A10AB05,Herning,406
202102,P,1,860.93,A10BH03,København,100
202102,P,-2,-1689.48,A10BH03,Hillerød,111
202102,P,1,969.0,A10BK01,Silkeborg,405
202102,P,2,53.22,A10BB12,Helsingør,113
202102,P,55,15842.2,A10AE04,Esbjerg,313
202006,P,2,61.4,A10BB12,København,100
202005,P,4,103.2,A10BB12,Assens,303
202005,P,1,358.0,A10BK01,Svendborg,301
202005,P,3,1193.16,A10BH02,København,100
202005,P,1,576.08,A10AE04,Frederikshavn,508
202006,P,3,795.0,A10AB01,Randers,411
202006,P,11,7592.25,A10BJ02,Hjørring,507
202006,P,1,376.03,A10BH01,Kalundborg,203
202005,P,1,1917.64,A10BD21,Aabenraa,308
202006,P,3,2235.06,A10BD08,Gentofte,109
202006,P,27,7437.01,A10AB05,Hjørring,507
202005,P,5,857.8,A10AB06,Frederikssund,114
202006,P,8,4583.04,A10BH01,Hjørring,507
202006,P,7,2398.69,A10BK03,Hillerød,111
202006,P,36,612.0,A10BA02,København,100
202006,P,68,47757.39,A10BJ06,Viborg,410
202006,P,20,9385.6,A10AE06,Kalundborg,203
202006,P,3,1643.7,A10BD21,Kalundborg,203
202005,P,-1,-350.82,A10BD20,Holstebro,408
202006,P,5,1205.75,A10BD08,Herning,406
202006,P,3,1022.82,A10BK01,Ballerup,115
202006,P,91,63844.58,A10BJ06,Roskilde,202
202006,P,22,473.0,A10BB12,Ballerup,115
202006,P,1,358.24,A10BD15,Aabenraa,308
202006,P,-2,-804.18,A10BH01,Herning,406
202006,P,18,749.7,A10BA02,Vejle,315
202005,P,1,347.0,A10BD20,Næstved,206
202005,P,8,96.0,A10BA02,Lolland,209
202005,P,34,11801.4,A10BK03,Aabenraa,308
202005,P,15,195.0,A10BA02,Haderslev,311
202006,P,73,71394.0,A10BH01,København,100
202005,P,11,10314.26,A10BH05,Ballerup,115
202006,P,28,9676.74,A10BK01,Vordingborg,207
202006,P,10,17194.98,A10BJ02,Holstebro,408
202006,P,14,4962.86,A10AB05,København,100
202006,P,-1,-854.25,A10BH01,Hørsholm,112
202006,P,2,244.0,A10BB09,Ringsted,205
202006,P,9,7089.64,A10BD07,Slagelse,204
202006,P,100,48006.0,A10AE04,Næstved,206
202006,P,14,5206.32,A10BH02,Frederikssund,114
202006,P,2,1503.88,A10BD08,Ballerup,115
202006,P,7,6202.0,A10AE56,Haderslev,311
202006,P,28,9601.11,A10BK03,Lolland,209
202006,P,23,8151.66,A10AE04,Randers,411
202006,P,4,4105.08,A10BK03,Assens,303
202006,P,12,4087.95,A10BD20,Viborg,410
202006,P,1,736.0,A10BD08,Hørsholm,112
202006,P,24,258.0,A10BA02,Nyborg,302
202006,P,6,204.0,A10BB09,Haderslev,311
202006,P,6,1688.7,A10AB05,Horsens,402
202006,P,75,51835.5,A10BJ02,Frederikshavn,508
202006,P,4,924.04,A10BD07,Tønder,309
202006,P,6,1776.96,A10AB05,Aabenraa,308
202006,P,17,4321.6,A10BD08,Silkeborg,405
202006,P,40,2872.8,A10BA02,Silkeborg,405
202005,P,29,10423.07,A10AE04,Aabenraa,308
202006,P,1,843.87,A10BD15,København,100
202006,P,0,-11.0,A10BB12,København,100
202006,P,21,7509.31,A10AE04,København,100
202006,P,33,5832.42,A10AB05,Hillerød,111
202006,P,9,4223.52,A10AE06,Haderslev,311
202005,P,-3,-784.75,A10AB06,Tønder,309
202006,P,1,54.0,A10BB09,Holstebro,408
202006,P,12,4102.92,A10BD20,Hjørring,507
202006,P,33,33279.51,A10BJ02,Frederiksberg,105
202006,P,8,2200.1,A10AB05,Ballerup,115
202006,P,2,683.82,A10BD20,København,100
202006,P,-2,-1567.64,A10BD07,Helsingør,113
202006,P,-8,-2806.56,A10BK03,Frederiksberg,105
202006,P,3,3429.94,A10BK01,Næstved,206
202006,P,3,1002.0,A10AD05,Frederikshavn,508
202006,P,1,989.19,A10BD08,København,100
202006,P,2,2052.54,A10BK03,København,100
202005,P,20,9283.0,A10AE06,Gentofte,109
202006,P,1,265.0,A10AB01,Vordingborg,207
202006,P,1,847.23,A10BD15,Svendborg,301
202006,P,1,752.46,A10BD07,København,100
202006,P,1,651.87,A10BJ03,København,100
202006,P,7,1059.66,A10AB05,Kalundborg,203
202006,P,9,9076.23,A10BJ02,Varde,314
202006,P,2,1993.58,A10BK02,Vejle,315
202006,P,-2,-698.1,A10BK03,Næstved,206
202006,P,5,1486.45,A10AD01,Viborg,410
202006,P,1,674.83,A10BH01,Assens,303
202006,P,3,1670.0,A10BG03,Glostrup,106
202006,P,16,7508.48,A10AE06,Holstebro,408
202006,P,3,771.0,A10AB06,Vejle,315
202006,P,28,19537.41,A10BJ06,Haderslev,311
202006,P,6,2620.98,A10BH01,Svendborg,301
202006,P,9,3182.13,A10BH02,Sønderborg,307
202006,P,24,9171.6,A10AE05,København,100
202006,P,8,1916.28,A10BD07,Viborg,410
202006,P,18,4626.0,A10AB06,Hjørring,507
202006,P,12,19670.89,A10BJ02,Næstved,206
202006,P,3,1015.11,A10BD20,Kolding,312
202006,P,-4,-4300.8,A10BK01,København,100
202006,P,13,3780.01,A10AD05,Sønderborg,307
202006,P,3,129.0,A10BB09,Skive,409
202006,P,11,10718.07,A10BK01,Glostrup,106
202006,P,18,4981.68,A10AC01,København,100
202006,P,74,76705.44,A10BK03,Frederikshavn,508
202006,P,2,2006.56,A10BD20,København,100
202006,P,3,852.0,A10BH01,Tønder,309
202006,P,17,8888.28,A10AE06,Frederikssund,114
202006,P,9,3013.2,A10BK02,Holstebro,408
202006,P,1,180.54,A10BX02,Viborg,410
202006,P,7,7100.8,A10BK03,Aabenraa,308
202006,P,6,1688.7,A10AB05,Glostrup,106
202006,P,5,3172.47,A10BJ05,København,100
202006,P,8,5928.0,A10BJ06,Næstved,206
202006,P,10,3616.8,A10BH02,Vejle,315
202006,P,16,5506.4,A10BK03,Lolland,209
202006,P,16,15001.44,A10BH05,Gentofte,109
202006,P,40,21832.8,A10AE06,Assens,303
202006,P,9,2470.11,A10AB05,Vejle,315
202006,P,6,210.0,A10BB12,København,100
202006,P,6,5904.0,A10BK01,Hjørring,507
202006,P,1,265.0,A10AB01,København,100
202006,P,1,1129.21,A10BJ02,Holstebro,408
202006,P,-2,-54.0,A10BB12,Herning,406
202006,P,1,373.0,A10AE04,Skive,409
202006,P,2,61.4,A10BB12,Slagelse,204
202006,P,1,1037.39,A10BK03,Kolding,312
202006,P,0,0.0,A10AE06,Kolding,312
202006,P,2,572.0,A10AD05,Frederiksberg,105
202006,P,5,237.0,A10BB09,Randers,411
202006,P,-10,-10380.0,A10BK03,Vordingborg,207
202006,P,7,2287.95,A10AE04,Herning,406
202006,P,19,15037.15,A10BD07,Frederikshavn,508
202006,P,1,989.19,A10BD08,Varde,314
202006,P,8,2160.08,A10AB05,Roskilde,202
202006,P,38,38796.4,A10BK03,Hjørring,507
202006,P,13,933.66,A10BA02,Assens,303
202006,S,8,2288.0,A10AD05,Roskilde,202
202006,P,2,1587.36,A10BD07,København,100
202006,P,-1,-347.0,A10BD20,Aabenraa,308
202006,P,47,32483.58,A10BJ02,Skive,409
202006,P,15,4320.6,A10AE04,Silkeborg,405
202006,P,5,1709.55,A10BD20,Svendborg,301
202006,P,2,286.0,A10BX02,Frederikssund,114
202006,P,9,8769.33,A10BK01,Bornholm,101
202006,P,-1,-818.0,A10BD15,Vordingborg,207
202006,P,64,11013.79,A10AB05,Hjørring,507
202006,P,4,879.64,A10BH04,Viborg,410
202006,P,2,938.56,A10AE06,København,100
202006,P,2,666.06,A10BD08,Ballerup,115
202006,P,16,16638.24,A10BJ02,Holstebro,408
202006,P,4,4520.99,A10BK01,Skive,409
202006,P,30,31173.54,A10BJ02,Vordingborg,207
202006,P,1,861.0,A10BD07,København,100
202006,P,3,697.47,A10BD07,Thisted,504
202006,P,75,52466.85,A10BJ06,Horsens,402
202006,P,45,31099.89,A10BJ02,Vejle,315
202006,P,-5,-65.0,A10BB12,Lolland,209
202006,P,2,304.0,A10BX02,Viborg,410
202006,P,3,2720.49,A10AE56,Slagelse,204
202006,P,4,3912.28,A10BH01,Holstebro,408
202006,P,17,289.0,A10BA02,Skive,409
202006,P,-2,-804.18,A10BH01,Varde,314
202006,P,10,1220.0,A10BB09,København,100
202006,P,6,234.0,A10BB09,Helsingør,113
202006,P,2,1126.26,A10AE06,Bornholm,101
202006,P,10,2313.88,A10BD07,København,100
202006,P,1,144.15,A10BX02,København,100
202006,P,3,3387.63,A10BJ02,København,100
202006,P,1,940.5,A10BD08,Hjørring,507
202006,P,23,23584.85,A10BK03,Kalundborg,203
202006,P,8,2678.4,A10BK02,Vordingborg,207
202006,P,0,0.0,A10BB12,Haderslev,311
202006,P,1162,11120.2,A10BA02,Lolland,209
202006,P,2,1586.92,A10BD15,Randers,411
202006,P,1,849.0,A10BD07,Holstebro,408
202006,P,1,3495.96,A10BJ02,Glostrup,106
202006,P,2,1813.66,A10AE56,Haderslev,311
202006,P,58,10250.92,A10AB05,Herning,406
202006,P,40,27593.6,A10BJ06,Thisted,504
202006,P,7,5216.82,A10BH01,Glostrup,106
202006,P,18,5233.86,A10AD05,Glostrup,106
202006,P,14,23036.46,A10BJ02,København,100
202006,P,16,26219.69,A10BJ02,Hillerød,111
202006,P,6,4141.26,A10BJ02,Viborg,410
202006,P,8,2735.28,A10BD20,Svendborg,301
202006,P,38,10896.42,A10AB05,København,100
202006,P,10,17194.98,A10BJ02,Kolding,312
202006,P,5,155.0,A10BB09,Sønderborg,307
202006,P,11,429.0,A10BB09,Bornholm,101
202006,P,8,8220.0,A10BK03,Helsingør,113
202006,P,4,1324.7,A10BH01,København,100
202006,P,4,2624.0,A10BJ05,Middelfart,306
202006,P,-1,-1078.16,A10BK01,Aabenraa,308
202007,P,3,2716.24,A10AE56,Skive,409
202006,P,25,8562.28,A10BK03,Randers,411
202006,P,17,16564.29,A10BK01,Horsens,402
202006,P,1,881.43,A10BD08,Helsingør,113
202007,P,-1,-252.96,A10BD08,Varde,314
202007,P,100,17674.0,A10AB05,Frederikssund,114
202006,P,36,10141.08,A10AD05,Svendborg,301
202006,P,10,2974.1,A10AB05,Aabenraa,308
202006,P,3,890.55,A10AB05,Herning,406
202007,P,26,7272.29,A10AD05,Hillerød,111
202006,P,3,844.35,A10AB05,Ringsted,205
202006,P,5,1166.39,A10BD07,Ballerup,115
202006,P,1,13.0,A10BA02,Svendborg,301
202006,P,3,2070.63,A10BJ02,Hillerød,111
202006,P,12,5760.72,A10AE04,Glostrup,106
202007,P,19,6444.7,A10BK03,Tønder,309
202007,P,3,1581.86,A10BH01,Hørsholm,112
202007,P,54,9543.96,A10AB05,Skive,409
202007,P,15,1077.3,A10BA02,Frederiksberg,105
202007,P,12,2868.8,A10BD07,København,100
202006,P,1,344.89,A10BK01,Frederiksberg,105
202006,P,1,787.53,A10BH01,Frederikshavn,508
202006,P,2,1606.2,A10AE56,København,100
202007,P,66,1585.2,A10BA02,Helsingør,113
202007,P,4,4247.58,A10BK01,Vordingborg,207
202006,P,1,996.79,A10BK02,Haderslev,311
202006,P,-1,-789.01,A10BD08,Viborg,410
202006,P,4,894.0,A10AE04,København,100
202006,P,2,288.0,A10BX02,Frederikssund,114
202006,P,-2,-1578.02,A10BD08,København,100
202006,P,1,236.65,A10BD15,Næstved,206
202007,P,3,718.98,A10AB01,Aabenraa,308
202006,P,1,443.5,A10BH01,Hedensted,401
202005,P,2,1949.68,A10BJ06,København,100
202005,P,1,1014.4,A10BH03,Frederikshavn,508
202005,P,0,-3.22,A10AB01,København,100
202005,P,-2,-272.0,A10BB09,Vordingborg,207
202005,P,7,1876.48,A10BD08,Randers,411
202005,P,19,31867.56,A10BJ02,Kalundborg,203
202005,P,7,11461.16,A10BJ02,Kolding,312
202006,P,3,3234.48,A10BK01,København,100
202006,P,2,1575.06,A10BH01,Tønder,309
202006,P,11,3761.01,A10BD20,Roskilde,202
202006,P,15,5000.4,A10BK01,Lolland,209
202006,P,8,2368.0,A10AB05,Kolding,312
202006,P,38,5956.37,A10AB05,Esbjerg,313
202006,P,8,1880.0,A10BD07,Næstved,206
202006,P,6,6050.82,A10BJ02,Bornholm,101
202006,P,-6,-6229.92,A10BJ02,Frederiksberg,105
202006,P,67,47221.93,A10BJ06,København,100
202006,P,6,1746.22,A10AB05,Skive,409
202006,P,5,1786.75,A10BH02,Kolding,312
202006,P,13,7783.24,A10BJ06,Sønderborg,307
202006,P,5,1634.25,A10AE04,Viborg,410
202006,P,3,718.98,A10AB01,Slagelse,204
202006,P,1,296.85,A10AB05,Svendborg,301
202006,P,7,2457.0,A10BK01,Silkeborg,405
202006,P,1,349.37,A10BK03,Viborg,410
202006,P,5,2232.35,A10BH01,Assens,303
202006,P,6,2008.8,A10BK02,København,100
202006,P,5,1702.5,A10BK03,Slagelse,204
202006,P,2,1179.12,A10BH01,Næstved,206
202006,P,32,22291.37,A10BJ06,Gentofte,109
202006,P,1,317.46,A10AE06,Roskilde,202
202006,P,4,1112.64,A10AB05,Næstved,206
202006,P,44,12318.32,A10AD05,Kolding,312
202006,P,17,4806.31,A10AD05,Nyborg,302
202006,P,3,432.0,A10BX02,København,100
202006,P,3,2812.98,A10BH05,Svendborg,301
202006,P,9,2671.65,A10AB05,Sønderborg,307
202006,P,7,2363.34,A10AB05,Hillerød,111
202006,P,94,50825.18,A10AE06,Silkeborg,405
202006,P,5,4874.2,A10BJ06,Hedensted,401
202006,P,9,8438.31,A10BH05,Assens,303
202006,P,12,3506.13,A10AB05,Horsens,402
202006,P,-1,-1023.0,A10BK03,Vordingborg,207
202006,P,68,47021.56,A10BJ06,Lolland,209
202006,P,2,1349.66,A10BH01,Silkeborg,405
202006,P,4,1505.96,A10AE04,Næstved,206
202006,P,3,2041.44,A10BH05,København,100
202006,P,1,787.53,A10BH01,Middelfart,306
202006,P,1,257.0,A10AB06,København,100
202006,P,55,38495.25,A10BJ06,Kolding,312
202006,P,2,1956.14,A10BH01,Randers,411
202006,P,0,17.79,A10AC01,Vordingborg,207
202006,P,2,1961.33,A10BD08,København,100
202006,P,2,592.32,A10AB05,Frederiksberg,105
202006,P,2,1875.32,A10BH05,Vordingborg,207
202006,P,1,382.15,A10AE05,Aabenraa,308
202006,P,1,1144.88,A10BD15,Skive,409
202006,P,18,5328.0,A10AB05,København,100
202006,P,40,456.0,A10BA02,Holstebro,408
202006,P,64,18559.24,A10AB05,Vejle,315
202006,P,0,-231.34,A10BD08,Vordingborg,207
202006,P,1,124.92,A10BB12,Bornholm,101
202006,P,6,2064.9,A10BK03,Skive,409
202006,P,17,2807.01,A10AB05,Hjørring,507
202006,P,19,13131.66,A10BJ02,Assens,303
202006,P,5,1325.0,A10AB01,København,100
202006,P,63,11134.62,A10AB05,Lolland,209
202006,P,53,14087.79,A10AC01,Næstved,206
202006,P,18,18477.0,A10BK03,Frederikssund,114
202006,P,18,12077.9,A10BJ06,København,100
202006,P,2,470.0,A10BD07,København,100
202006,P,-1,-341.91,A10BD20,Middelfart,306
202006,P,114,20148.36,A10AB05,Randers,411
202006,P,3,5167.1,A10BJ02,Ringsted,205
202006,P,1,117.0,A10BB09,Slagelse,204
202006,P,16,11042.84,A10BJ02,Skive,409
202007,P,10,270.0,A10BB09,Bornholm,101
202007,P,4,2168.0,A10AD05,Svendborg,301
202007,P,9,2830.5,A10AE04,Slagelse,204
202007,P,6,9647.04,A10BJ02,København,100
202007,P,31,30318.0,A10BH01,Randers,411
202007,P,22,365.26,A10BB12,Hjørring,507
202007,P,-1,-898.0,A10BH03,Gentofte,109
202007,P,12,861.6,A10BA02,Gentofte,109
202007,P,9,2223.0,A10BD07,København,100
202007,P,7,1680.27,A10BD15,Kolding,312
202007,P,6,1690.12,A10AC01,København,100
202007,P,3,834.48,A10AB05,Frederikshavn,508
202007,P,11,3724.11,A10BK03,Gentofte,109
202007,P,-1,-818.0,A10BD15,København,100
202007,P,3,1004.4,A10BK02,Herning,406
202007,P,3,825.0,A10AD05,Varde,314
202007,P,13,3050.46,A10BD07,Hedensted,401
202007,P,11,3093.95,A10AD05,Lolland,209
202007,P,5,86.0,A10BB12,København,100
202007,P,-3,-1108.32,A10AD05,Esbjerg,313
202007,P,2,2247.78,A10BK01,Silkeborg,405
202007,P,-3,-123.0,A10BB12,Varde,314
202007,P,5,1183.25,A10BD15,Vejle,315
202007,S,1,382.15,A10AE05,Næstved,206
202007,P,2,594.58,A10AD01,Skive,409
202007,P,9,2750.4,A10BH01,Haderslev,311
202007,P,55,17004.35,A10BH05,Glostrup,106
202007,P,2,581.54,A10AD05,Hillerød,111
202007,P,4,1528.6,A10AE05,København,100
202007,P,69,1676.53,A10BA02,Randers,411
202007,P,37,415.0,A10BA02,København,100
202007,P,3,102.0,A10BB12,Frederikshavn,508
202007,P,1,1018.85,A10BK03,Næstved,206
202007,P,1,762.32,A10BD15,Skive,409
202007,P,30,11464.5,A10AE05,Kolding,312
202007,P,2,662.0,A10BD20,København,100
202007,P,45,1066.95,A10BA02,Bornholm,101
202007,P,2,502.94,A10BD07,Ringsted,205
202007,P,1,1026.27,A10BK03,Slagelse,204
202007,P,-1,-760.83,A10BD07,Hedensted,401
202007,P,2,1321.48,A10BH01,Viborg,410
202007,P,4,1505.96,A10AE04,Silkeborg,405
202007,P,3,767.0,A10AB06,Frederiksberg,105
202007,P,4,1723.6,A10BH01,København,100
202007,P,6,1776.96,A10AB05,Sønderborg,307
202007,P,2,293.88,A10BX02,Silkeborg,405
202007,P,-1,-760.83,A10BD07,Thisted,504
202007,P,-1,-818.0,A10BD15,København,100
202007,P,6,2149.44,A10BD15,København,100
202007,P,13,175.5,A10BA02,København,100
202007,P,0,-1.63,A10BH01,Esbjerg,313
202007,P,1,1144.08,A10BK01,Hedensted,401
202007,P,-2,-689.78,A10BK01,København,100
202007,P,-3,-792.0,A10BD08,Ringsted,205
202007,P,5,883.7,A10AB05,Skive,409
202007,P,1,299.67,A10BD08,Middelfart,306
202007,P,4,1753.12,A10AE06,Hørsholm,112
202007,P,2,486.64,A10BD07,Aabenraa,308
202007,P,46,10963.5,A10BD08,Randers,411
202007,P,5,3668.0,A10BD08,Hjørring,507
202007,P,2,2289.76,A10BK01,Kalundborg,203
202008,P,4,1035.56,A10AB05,Nyborg,302
202008,P,5,3830.0,A10BJ06,Frederikssund,114
202008,P,7,2481.43,A10AB05,Hillerød,111
202008,P,-2,-1489.04,A10BD08,Middelfart,306
202008,P,31,5301.0,A10AB05,Hedensted,401
202008,P,3,2053.41,A10BJ05,Haderslev,311
202008,P,24,7967.84,A10BK03,Frederikssund,114
202008,P,3,950.7,A10BD20,København,100
202008,P,5,130.0,A10BB09,Glostrup,106
202008,P,3,414.0,A10BX02,Thisted,504
202008,P,1,795.68,A10BD15,Roskilde,202
202008,P,86,56097.62,A10BJ06,Kolding,312
202008,P,27,9058.7,A10AE04,Glostrup,106
202008,P,-1,-744.52,A10BD08,København,100
202008,P,-1,-861.0,A10BD07,Kalundborg,203
202008,P,3,818.25,A10AD05,Assens,303
202008,P,7,7245.41,A10BK01,Gentofte,109
202008,P,3,1626.0,A10AD05,Randers,411
202008,P,2,1910.0,A10BD20,Middelfart,306
202008,P,-7,-2383.5,A10BK03,Aabenraa,308
202008,P,4,4030.92,A10BK03,Vordingborg,207
202008,P,4,1362.0,A10BK03,Silkeborg,405
202008,P,3,973.33,A10BK01,Nyborg,302
202008,P,47,517.0,A10BA02,Næstved,206
202008,P,6,2126.94,A10AB05,Herning,406
202008,P,6,1584.0,A10BD08,Silkeborg,405
202008,P,2,317.2,A10AB05,Randers,411
202008,P,1,1077.42,A10BJ02,Roskilde,202
202008,P,75,20810.35,A10AD05,Horsens,402
202008,P,4,1075.06,A10AC01,Gentofte,109
202008,P,34,22618.01,A10BJ06,København,100
202008,P,59,41752.62,A10BJ02,Hjørring,507
202008,P,3,772.95,A10BD15,Frederiksberg,105
202008,P,-3,-707.49,A10BD08,Svendborg,301
202008,P,6,4774.08,A10BD15,Varde,314
202008,P,37,12445.0,A10AE04,Roskilde,202
202008,P,5,1099.55,A10BD13,Haderslev,311
202008,P,3,2620.59,A10BD08,Skive,409
202008,P,-1,-1011.44,A10BD20,Thisted,504
202008,P,1,157.87,A10AB05,Glostrup,106
202008,P,-2,-691.26,A10BK03,Assens,303
202008,P,1,512.53,A10BH01,Hillerød,111
202008,P,3,2108.99,A10BD07,Sønderborg,307
202008,P,12,7192.38,A10BJ06,Sønderborg,307
202008,P,6,1590.2,A10AB05,Holstebro,408
202008,P,21,16086.0,A10BJ06,Helsingør,113
202008,P,9,2327.33,A10AB05,Aabenraa,308
202008,P,-11,-6665.78,A10BH01,Holstebro,408
202008,P,2,479.08,A10BD07,Sønderborg,307
202008,P,2,640.86,A10BK01,Næstved,206
202008,P,3,2817.69,A10BD08,Vordingborg,207
202008,P,7,179.0,A10BB09,Aabenraa,308
202008,P,5,4849.6,A10BD20,Skive,409
202008,P,3,63.0,A10BA02,Frederikshavn,508
202008,P,8,1363.14,A10AB05,Lolland,209
202008,P,-3,-3102.0,A10BK03,Assens,303
202008,P,21,6778.8,A10BK01,Vordingborg,207
202008,P,2,768.38,A10BH01,Viborg,410
202008,P,73,24829.82,A10AE04,København,100
202008,P,-3,-1041.0,A10BD20,København,100
202008,P,0,0.0,A10BD15,Lolland,209
202008,P,9,1979.19,A10BD13,København,100
202008,P,2,545.5,A10AD05,Middelfart,306
202008,P,3,2300.31,A10BD07,København,100
202008,P,1,263.2,A10AB01,Randers,411
202008,P,1,191.35,A10AB05,Middelfart,306
202008,P,4,145.0,A10BB09,København,100
202008,P,10,10523.64,A10BJ02,Tønder,309
202008,P,1,107.07,A10AB01,København,100
202008,P,7,94.43,A10BB12,Aabenraa,308
202008,P,3,885.33,A10AB05,København,100
202008,P,5,2365.0,A10AE06,Ballerup,115
202008,P,5,1635.5,A10BD20,Hjørring,507
202101,P,1,317.46,A10BD20,Aabenraa,308
202101,P,1,54.0,A10BB09,Randers,411
202101,P,40,37000.0,A10BJ06,Tønder,309
202101,P,11,11486.99,A10BJ02,Herning,406
202101,P,-1,-1136.74,A10BK01,Vordingborg,207
202101,P,2,529.64,A10BH01,Nyborg,302
202101,P,10,9600.0,A10BJ06,København,100
202101,P,-1,-345.63,A10BK03,Lolland,209
202101,P,-1,-1136.74,A10BD15,Horsens,402
202101,P,1,3475.22,A10BJ02,Randers,411
202101,P,1,387.0,A10BH02,Haderslev,311
202101,P,3,2201.88,A10BJ02,Bornholm,101
202101,P,4,140.0,A10BB12,Hedensted,401
202102,P,12,4036.05,A10BK03,Nyborg,302
202102,P,3,1893.0,A10BJ06,Haderslev,311
202102,P,4,3288.0,A10BJ05,Lolland,209
202102,P,28,1811.14,A10BA02,Sønderborg,307
202102,P,11,9349.34,A10BJ05,Esbjerg,313
202102,P,10,3410.0,A10BK01,Kalundborg,203
202102,P,2,698.68,A10BD15,Aabenraa,308
202102,P,38,9630.18,A10AC01,Vejle,315
202102,P,-16,-5376.0,A10BH01,Frederiksberg,105
202102,P,3,930.51,A10AE04,Ballerup,115
202102,P,13,6107.0,A10AE06,Randers,411
202102,P,22,6300.36,A10BH01,Aabenraa,308
202102,P,21,1410.29,A10BA02,Ballerup,115
202102,P,-1,-35.0,A10BB12,Assens,303
202102,P,5,1850.0,A10BK01,Vordingborg,207
202102,P,25,6341.96,A10AC01,Hedensted,401
202102,P,5,8718.55,A10BJ02,Hjørring,507
202102,P,1,349.94,A10BK01,København,100
202102,P,7,1960.0,A10AB05,København,100
202102,P,50,8294.5,A10AB05,Herning,406
202102,P,9,6894.0,A10BJ06,København,100
202102,P,7,2369.64,A10BK03,Esbjerg,313
202102,P,9,374.85,A10BA02,Silkeborg,405
202102,P,8,7604.0,A10BJ06,Kalundborg,203
202102,P,13,9958.0,A10BJ06,Holstebro,408
202102,P,300,2580.0,A10BA02,Thisted,504
202102,P,2,588.0,A10AB05,Holstebro,408
202102,S,2,730.96,A10BK01,Roskilde,202
